Id,Season,Week,Season Type,Start Date,Start Time Tbd,Completed,Neutral Site,Conference Game,Attendance,Venue Id,Venue,Home Id,Home Team,Home Conference,Home Division,Home Points,Home Line Scores,Home Post Win Prob,Home Pregame Elo,Home Postgame Elo,Away Id,Away Team,Away Conference,Away Division,Away Points,Away Line Scores,Away Post Win Prob,Away Pregame Elo,Away Postgame Elo,Excitement Index,Highlights,Notes
401643813,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3918,Foreman Field,295,Old Dominion,Sun Belt,fbs,,,,,,326,Texas State,Sun Belt,fbs,,,,,,,,
401643814,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Sun Belt,fbs,,,,,,2032,Arkansas State,Sun Belt,fbs,,,,,,,,
401628393,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,,,,,,96,Kentucky,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401645351,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,,,,,,202,Tulsa,American Athletic,fbs,,,,,,,,
401645350,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4729,Benson Field at Yulman Stadium,2655,Tulane,American Athletic,fbs,,,,,,242,Rice,American Athletic,fbs,,,,,,,,
401645349,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,,,,,,249,North Texas,American Athletic,fbs,,,,,,,,
401645348,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3604,Alamodome,2636,UT San Antonio,American Athletic,fbs,,,,,,2226,Florida Atlantic,American Athletic,fbs,,,,,,,,
401643812,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,,,,,,256,James Madison,Sun Belt,fbs,,,,,,,,
401628394,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,,,,,,245,Texas A&M,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628395,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3838,Faurot Field,142,Missouri,SEC,fbs,,,,,,2,Auburn,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628396,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,SEC,fbs,,,,,,2579,South Carolina,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628397,2024,8,regular,2024-10-19T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,,,,,,333,Alabama,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401629034,2024,8,regular,2024-10-19T16:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,154,Wake Forest,ACC,fbs,,,,,,,,
401645346,2024,8,regular,2024-10-19T16:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3841,Blaik Field at Michie Stadium,349,Army,American Athletic,fbs,,,,,,151,East Carolina,American Athletic,fbs,,,,,,,,
401645347,2024,8,regular,2024-10-19T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,,,,,,2429,Charlotte,American Athletic,fbs,,,,,,,,
401643737,2024,8,regular,2024-10-19T21:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3905,Romney Stadium,328,Utah State,Mountain West,fbs,,,,,,167,New Mexico,Mountain West,fbs,,,,,,,,
401628399,2024,8,regular,2024-10-19T23:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,,,,,,2050,Ball State,Mid-American,fbs,,,,,,,,
401643734,2024,8,regular,2024-10-20T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,,,,,,36,Colorado State,Mountain West,fbs,,,,,,,,
401640984,2024,9,regular,2024-10-22T23:30:00.000Z,FALSE,FALSE,TRUE,TRUE,,2031,Pitbull Stadium,2229,Florida International,Conference USA,fbs,,,,,,2534,Sam Houston State,Conference USA,fbs,,,,,,,,
401641011,2024,9,regular,2024-10-23T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3776,Joe Aillet Stadium,2348,Louisiana Tech,Conference USA,fbs,,,,,,2638,UTEP,Conference USA,fbs,,,,,,,,
401640993,2024,9,regular,2024-10-23T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,4899,Fifth Third Bank Stadium,338,Kennesaw State,Conference USA,fbs,,,,,,2335,Liberty,Conference USA,fbs,,,,,,,,
401641003,2024,9,regular,2024-10-23T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3662,JSU Stadium,55,Jacksonville State,Conference USA,fbs,,,,,,2393,Middle Tennessee,Conference USA,fbs,,,,,,,,
401643815,2024,9,regular,2024-10-24T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3918,Foreman Field,295,Old Dominion,Sun Belt,fbs,,,,,,290,Georgia Southern,Sun Belt,fbs,,,,,,,,
401634770,2024,9,regular,2024-10-24T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3752,Heinz Field,221,Pittsburgh,ACC,fbs,,,,,,183,Syracuse,ACC,fbs,,,,,,,,
401634771,2024,9,regular,2024-10-25T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3615,Alumni Stadium,103,Boston College,ACC,fbs,,,,,,97,Louisville,ACC,fbs,,,,,,,,
401643740,2024,9,regular,2024-10-26T02:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,6501,Allegiant Stadium,2439,UNLV,Mountain West,fbs,,,,,,68,Boise State,Mountain West,fbs,,,,,,,,
401628532,2024,9,regular,2024-10-26T03:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,477,Los Angeles Memorial Coliseum,30,USC,Big Ten,fbs,,,,,,164,Rutgers,Big Ten,fbs,,,,,,,,
401636908,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4728,John O'Quinn Field at TDECU Stadium,248,Houston,Big 12,fbs,,,,,,254,Utah,Big 12,fbs,,,,,,,,
401636909,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3636,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,fbs,,,,,,2305,Kansas,Big 12,fbs,,,,,,,,
401628401,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3683,Commonwealth Stadium,96,Kentucky,SEC,fbs,,,,,,2,Auburn,SEC,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628402,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3974,Vaught-Hemingway Stadium,145,Ole Miss,SEC,fbs,,,,,,201,Oklahoma,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628403,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,,,,,,8,Arkansas,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628404,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3795,Kyle Field,245,Texas A&M,SEC,fbs,,,,,,99,LSU,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401628405,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,,,,,,251,Texas,SEC,fbs,,,,,,,,AFTERNOON: 3:30 - 4:30pm ET start
401628525,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3626,Autzen Stadium,2483,Oregon,Big Ten,fbs,,,,,,356,Illinois,Big Ten,fbs,,,,,,,,
401628526,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3830,Memorial Stadium,84,Indiana,Big Ten,fbs,,,,,,264,Washington,Big Ten,fbs,,,,,,,,
401628528,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,,,,,,120,Maryland,Big Ten,fbs,,,,,,,,
401628529,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,,,,,,127,Michigan State,Big Ten,fbs,,,,,,,,
401628530,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3861,Ohio Stadium,194,Ohio State,Big Ten,fbs,,,,,,158,Nebraska,Big Ten,fbs,,,,,,,,
401628531,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,347,Camp Randall Stadium,275,Wisconsin,Big Ten,fbs,,,,,,213,Penn State,Big Ten,fbs,,,,,,,,
401635594,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3831,California Memorial Stadium,25,California,ACC,fbs,,,,,,204,Oregon State,Pac-12,fbs,,,,,,,,
401636910,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,,,,,,2641,Texas Tech,Big 12,fbs,,,,,,,,
401636911,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,Bright House Networks Stadium,2116,UCF,Big 12,fbs,,,,,,252,BYU,Big 12,fbs,,,,,,,,
401645355,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3674,Skelly Field at H. A. Chapman Stadium,202,Tulsa,American Athletic,fbs,,,,,,2636,UT San Antonio,American Athletic,fbs,,,,,,,,
401643741,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,,,,,,167,New Mexico,Mountain West,fbs,,,,,,,,
401628400,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3657,Bryant Denny Stadium,333,Alabama,SEC,fbs,,,,,,142,Missouri,SEC,fbs,,,,,,,,FLEX: 3:30 - 4:30pm OR 6 - 8pm ET start
401635595,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,,,,,,2567,SMU,ACC,fbs,,,,,,,,
401635596,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,,,,,,52,Florida State,ACC,fbs,,,,,,,,
401635597,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3799,Lane Stadium,259,Virginia Tech,ACC,fbs,,,,,,59,Georgia Tech,ACC,fbs,,,,,,,,
401635598,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3923,Scott Stadium,258,Virginia,ACC,fbs,,,,,,153,North Carolina,ACC,fbs,,,,,,,,
401635599,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3940,Stanford Stadium,24,Stanford,ACC,fbs,,,,,,154,Wake Forest,ACC,fbs,,,,,,,,
401636905,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3619,Arizona Stadium,12,Arizona,Big 12,fbs,,,,,,277,West Virginia,Big 12,fbs,,,,,,,,
401636906,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,Big 12,fbs,,,,,,197,Oklahoma State,Big 12,fbs,,,,,,,,
401636907,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3726,Folsom Field,38,Colorado,Big 12,fbs,,,,,,2132,Cincinnati,Big 12,fbs,,,,,,,,
401645354,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3825,Apogee Stadium,249,North Texas,American Athletic,fbs,,,,,,2655,Tulane,American Athletic,fbs,,,,,,,,
401645353,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,,,,,,2429,Charlotte,American Athletic,fbs,,,,,,,,
401645352,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,,,,,,218,Temple,American Athletic,fbs,,,,,,,,
401644756,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3980,Waldo Stadium,2711,Western Michigan,Mid-American,fbs,,,,,,2309,Kent State,Mid-American,fbs,,,,,,,,
401644755,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3876,Peden Stadium,195,Ohio,Mid-American,fbs,,,,,,2084,Buffalo,Mid-American,fbs,,,,,,,,
401644754,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,,,,,,189,Bowling Green,Mid-American,fbs,,,,,,,,
401644753,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,,,,,,2459,Northern Illinois,Mid-American,fbs,,,,,,,,
401644752,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,,,,,,2199,Eastern Michigan,Mid-American,fbs,,,,,,,,
401644687,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3996,Yager Stadium,193,Miami (OH),Mid-American,fbs,,,,,,2117,Central Michigan,Mid-American,fbs,,,,,,,,
401643819,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,,,,,,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,,,
401643817,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3651,Bridgeforth Stadium,256,James Madison,Sun Belt,fbs,,,,,,2572,Southern Mississippi,Sun Belt,fbs,,,,,,,,
401643816,2024,9,regular,2024-10-26T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,,,,,,2247,Georgia State,Sun Belt,fbs,,,,,,,,
401628983,2024,9,regular,2024-10-26T16:00:00.000Z,FALSE,FALSE,TRUE,FALSE,,3839,MetLife Stadium,2426,Navy,American Athletic,fbs,,,,,,87,Notre Dame,FBS Independents,fbs,,,,,,,,
401629035,2024,9,regular,2024-10-26T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,242,Rice,American Athletic,fbs,,,,,,,,
401645308,2024,9,regular,2024-10-26T19:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3985,Warren McGuirk Alumni Stadium,113,UMass,FBS Independents,fbs,,,,,,2681,Wagner,NEC,fcs,,,,,,,,
401628527,2024,9,regular,2024-10-26T19:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,,,,,,77,Northwestern,Big Ten,fbs,,,,,,,,
401643818,2024,9,regular,2024-10-26T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,,,,,,2653,Troy,Sun Belt,fbs,,,,,,,,
401643745,2024,9,regular,2024-10-26T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,,,,,,328,Utah State,Mountain West,fbs,,,,,,,,
401643742,2024,9,regular,2024-10-27T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3660,Bulldog Stadium,278,Fresno State,Mountain West,fbs,,,,,,23,San José State,Mountain West,fbs,,,,,,,,
401643744,2024,9,regular,2024-10-27T02:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,7311,Snapdragon Stadium,21,San Diego State,Mountain West,fbs,,,,,,265,Washington State,Pac-12,fbs,,,,,,,,
401643743,2024,9,regular,2024-10-27T03:59:00.000Z,FALSE,FALSE,FALSE,TRUE,,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,,,,,,2440,Nevada,Mountain West,fbs,,,,,,,,
401640985,2024,10,regular,2024-10-29T23:00:00.000Z,FALSE,FALSE,TRUE,TRUE,,2031,Pitbull Stadium,2229,Florida International,Conference USA,fbs,,,,,,166,New Mexico State,Conference USA,fbs,,,,,,,,
401643820,2024,10,regular,2024-10-29T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,,,,,,309,Louisiana,Sun Belt,fbs,,,,,,,,
401641012,2024,10,regular,2024-10-30T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3647,Bowers Stadium,2534,Sam Houston State,Conference USA,fbs,,,,,,2348,Louisiana Tech,Conference USA,fbs,,,,,,,,
401640994,2024,10,regular,2024-10-30T23:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3992,Williams Stadium,2335,Liberty,Conference USA,fbs,,,,,,55,Jacksonville State,Conference USA,fbs,,,,,,,,
401641020,2024,10,regular,2024-10-30T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3796,Houchens Industries-L. T. Smith Stadium,98,Western Kentucky,Conference USA,fbs,,,,,,338,Kennesaw State,Conference USA,fbs,,,,,,,,
401645356,2024,10,regular,2024-10-31T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,4418,Jerry Richardson Stadium,2429,Charlotte,American Athletic,fbs,,,,,,2655,Tulane,American Athletic,fbs,,,,,,,,
401629036,2024,10,regular,2024-11-01T23:00:00.000Z,FALSE,FALSE,FALSE,FALSE,,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,,,,,,2247,Georgia State,Sun Belt,fbs,,,,,,,,
401645357,2024,10,regular,2024-11-01T23:30:00.000Z,FALSE,FALSE,FALSE,TRUE,,3715,FAU Stadium,2226,Florida Atlantic,American Athletic,fbs,,,,,,58,South Florida,American Athletic,fbs,,,,,,,,
401643747,2024,10,regular,2024-11-02T00:00:00.000Z,FALSE,FALSE,FALSE,TRUE,,3653,Albertsons Stadium,68,Boise State,Mountain West,fbs,,,,,,21,San Diego State,Mountain West,fbs,,,,,,,,
401635516,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,,,,,,24,Stanford,ACC,fbs,,,,,,,,
401636912,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4727,McLane Stadium,239,Baylor,Big 12,fbs,,,,,,2628,TCU,Big 12,fbs,,,,,,,,
401628406,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,,,,,,145,Ole Miss,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628407,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,,,,,,238,Vanderbilt,SEC,fbs,,,,,,,,EARLY: Noon - 1pm ET start
401628411,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,,,,,,245,Texas A&M,SEC,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628412,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,,,,,,96,Kentucky,SEC,fbs,,,,,,,,NIGHT: 6 - 8pm ET start
401628533,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,,,,,,135,Minnesota,Big Ten,fbs,,,,,,,,
401628534,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,,,,,,84,Indiana,Big Ten,fbs,,,,,,,,
401628535,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,,,,,,275,Wisconsin,Big Ten,fbs,,,,,,,,
401628536,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,,,,,,2483,Oregon,Big Ten,fbs,,,,,,,,
401628537,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3834,Memorial Stadium,158,Nebraska,Big Ten,fbs,,,,,,26,UCLA,Big Ten,fbs,,,,,,,,
401628538,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,,,,,,77,Northwestern,Big Ten,fbs,,,,,,,,
401628539,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3632,Beaver Stadium,213,Penn State,Big Ten,fbs,,,,,,194,Ohio State,Big Ten,fbs,,,,,,,,
401628540,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3765,Husky Stadium,264,Washington,Big Ten,fbs,,,,,,30,USC,Big Ten,fbs,,,,,,,,
401635600,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3836,Memorial Stadium,228,Clemson,ACC,fbs,,,,,,97,Louisville,ACC,fbs,,,,,,,,
401635601,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3948,Hard Rock Stadium,2390,Miami,ACC,fbs,,,,,,150,Duke,ACC,fbs,,,,,,,,
401635602,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3697,Bobby Bowden Field at Doak Campbell Stadium,52,Florida State,ACC,fbs,,,,,,153,North Carolina,ACC,fbs,,,,,,,,
401635604,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,1964,Carrier Dome,183,Syracuse,ACC,fbs,,,,,,259,Virginia Tech,ACC,fbs,,,,,,,,
401645358,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,7221,Protective Stadium,5,UAB,American Athletic,fbs,,,,,,202,Tulsa,American Athletic,fbs,,,,,,,,
401644758,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3912,Rynearson Stadium,2199,Eastern Michigan,Mid-American,fbs,,,,,,2649,Toledo,Mid-American,fbs,,,,,,,,
401644757,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3768,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,fbs,,,,,,2084,Buffalo,Mid-American,fbs,,,,,,,,
401643824,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,,,,,,324,Coastal Carolina,Sun Belt,fbs,,,,,,,,
401643823,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,,,,,,290,Georgia Southern,Sun Belt,fbs,,,,,,,,
401643822,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3775,Joan C. Edwards Stadium,276,Marshall,Sun Belt,fbs,,,,,,2433,Louisiana Monroe,Sun Belt,fbs,,,,,,,,
401635627,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3735,Gerald J. Ford Stadium,2567,SMU,ACC,fbs,,,,,,221,Pittsburgh,ACC,fbs,,,,,,,,
401643821,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,,,,,,295,Old Dominion,Sun Belt,fbs,,,,,,,,
401643746,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,FALSE,,3841,Blaik Field at Michie Stadium,349,Army,American Athletic,fbs,,,,,,2005,Air Force,Mountain West,fbs,,,,,,,,
401636916,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3652,Bright House Networks Stadium,2116,UCF,Big 12,fbs,,,,,,12,Arizona,Big 12,fbs,,,,,,,,
401636915,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,,,,,,9,Arizona State,Big 12,fbs,,,,,,,,
401636914,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,,,,,,2641,Texas Tech,Big 12,fbs,,,,,,,,
401636913,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,4728,John O'Quinn Field at TDECU Stadium,248,Houston,Big 12,fbs,,,,,,2306,Kansas State,Big 12,fbs,,,,,,,,
401645360,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3895,Rice Stadium,242,Rice,American Athletic,fbs,,,,,,2426,Navy,American Athletic,fbs,,,,,,,,
401645359,2024,10,regular,2024-11-02T04:00:00.000Z,TRUE,FALSE,FALSE,TRUE,,3604,Alamodome,2636,UT San Antonio,American Athletic,fbs,,,,,,235,Memphis,American Athletic,fbs,,,,,,,,
401628410,2024,10,regular,2024-11-02T18:30:00.000Z,FALSE,FALSE,FALSE,FALSE,,3835,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,SEC,fbs,,,,,,311,Maine,CAA,fcs,,,,,,,,
401628408,2024,10,regular,2024-11-02T19:30:00.000Z,FALSE,FALSE,TRUE,TRUE,,3712,EverBank Field,61,Georgia,SEC,fbs,,,,,,57,Florida,SEC,fbs,,,,,,,,
